"choiceid","id","choice","price_A","price_B","time_A","time_B","change_A","change_B","comfort_A","comfort_B"
2720,220,"A",3300,3600,160,175,2,2,2,1
2721,220,"B",3600,3000,140,175,1,1,2,2
2722,220,"A",3000,3000,140,160,2,1,1,1
2723,220,"B",3600,3300,140,160,1,2,2,2
2724,220,"B",3300,3000,140,140,1,2,1,1
2725,220,"A",3000,3600,175,160,1,1,2,1
2726,220,"B",3300,3600,160,160,2,1,2,1
2727,220,"B",3300,3000,140,160,1,1,1,1
2728,220,"A",3600,3600,140,175,1,2,2,1
2729,221,"A",2880,2880,120,155,1,1,1,1
2730,221,"B",4800,4800,120,155,1,0,0,1
2731,221,"A",4800,3840,155,155,0,1,1,0
2732,221,"A",3840,4800,155,135,1,1,0,1
2733,221,"B",2880,4800,155,120,1,1,1,0
2734,221,"B",2880,2880,120,135,1,0,1,0
2735,221,"A",4800,3840,120,135,1,1,0,1
2736,221,"A",4800,2880,155,120,0,1,1,1
2737,221,"A",3840,4800,155,120,1,1,0,0
2738,221,"A",2880,4800,155,135,1,1,1,1
2739,221,"B",2880,4800,120,120,1,1,1,0
2740,221,"B",3840,2880,135,155,1,1,1,1
2741,221,"B",3840,2880,120,135,0,0,1,0
2742,222,"A",2120,2650,70,95,1,1,1,1
2743,222,"A",2120,2385,95,95,1,0,0,1
2744,222,"A",2385,2385,85,95,1,0,0,1
2745,222,"A",2650,2385,70,70,0,1,0,1
2746,222,"A",2120,2650,95,70,1,0,0,0
2747,222,"B",2120,2385,85,70,0,1,1,1
2748,222,"B",2120,2385,95,85,1,1,0,0
2749,222,"A",2385,2650,95,85,0,1,1,1
2750,222,"B",2385,2120,85,70,1,1,0,1
2751,223,"B",4640,4105,135,135,1,1,1,1
2752,223,"A",3570,4640,135,110,2,1,2,2
2753,223,"A",4105,4640,125,110,1,1,2,2
2754,223,"A",4640,4640,135,110,1,1,1,2
2755,223,"B",3570,4105,135,110,2,2,2,1
2756,223,"A",4105,4105,110,125,2,1,1,2
2757,223,"B",4105,4640,125,135,1,1,2,1
2758,223,"A",3570,4640,135,135,2,1,2,1
2759,223,"B",4640,4105,125,135,2,1,1,1
2760,223,"A",4105,3570,135,135,1,2,1,2
2761,223,"B",4640,4640,135,125,1,2,1,1
2762,223,"B",4105,3570,110,125,2,1,1,1
2763,223,"A",4105,4105,110,135,2,1,1,1
2764,223,"A",3570,4640,135,125,2,2,2,1
2765,224,"B",4500,3600,136,116,0,0,1,0
2766,224,"B",4500,2700,116,116,1,2,1,1
2767,224,"A",4500,3600,101,136,2,2,0,1
2768,224,"A",2700,3600,101,116,0,0,1,0
2769,224,"A",3600,4500,101,136,1,0,1,1
2770,224,"B",2700,4500,136,101,1,2,0,0
2771,224,"B",3600,3600,116,101,0,1,0,1
2772,224,"B",2700,3600,116,116,2,0,1,0
2773,224,"A",4500,2700,116,136,1,1,1,0
2774,224,"B",4500,2700,136,136,0,1,1,0
2775,224,"B",3600,4500,116,101,0,2,0,0
2776,224,"A",4500,3600,101,101,2,1,0,1
2777,224,"A",3600,4500,136,136,2,0,1,1
2778,224,"A",4500,2700,101,101,2,0,0,1
2779,225,"B",2500,2500,120,105,0,0,1,1
2780,225,"B",2500,1250,95,105,0,0,0,1
2781,225,"B",1875,1250,95,120,0,0,1,0
2782,225,"A",1250,1875,105,95,0,0,1,1
2783,225,"B",2500,1875,95,95,0,0,0,1
2784,225,"A",1250,1250,95,120,0,0,1,0
2785,225,"A",1250,1875,120,105,0,0,0,0
2786,225,"B",2500,1875,105,120,0,0,1,1
2787,225,"A",1250,1250,105,120,0,0,1,0
2788,225,"B",2500,1875,95,105,0,0,0,0
2789,225,"B",2500,1875,95,120,0,0,0,1
2790,225,"B",1875,1875,105,95,0,0,0,1
2791,226,"A",3200,4000,95,105,0,0,1,1
2792,226,"B",3600,3200,120,105,0,1,0,0
2793,226,"B",3600,3600,120,95,0,1,0,1
2794,226,"B",3200,3200,105,95,1,0,0,1
2795,226,"A",3600,3200,95,120,1,1,1,1
2796,226,"A",4000,3600,105,120,0,0,1,0
2797,226,"A",4000,4000,95,105,1,0,0,1
2798,226,"B",3600,4000,105,95,1,1,1,0
2799,226,"B",3600,4000,105,105,1,0,1,1
2800,226,"B",3200,4000,105,95,1,1,0,0
2801,226,"B",3200,4000,120,105,1,0,1,1
2802,226,"A",3600,4000,95,95,1,1,1,0
2803,226,"B",3200,3600,120,120,1,0,1,0
2804,226,"B",3200,3600,120,105,1,1,1,1
2805,226,"B",3600,3600,120,105,0,1,0,1
2806,226,"B",4000,3200,105,105,0,1,1,0
2807,227,"B",4700,4700,135,125,2,1,1,1
2808,227,"A",5640,4700,125,110,1,1,1,2
2809,227,"B",6580,6580,125,135,2,1,2,1
2810,227,"B",6580,5640,135,110,1,2,1,1
2811,227,"A",5640,4700,125,135,1,2,1,1
2812,227,"B",6580,4700,135,135,1,2,1,1
2813,227,"A",6580,4700,110,135,1,2,1,1
2814,227,"B",4700,6580,110,110,1,1,2,1
2815,227,"A",5640,5640,110,135,2,1,1,2
2816,227,"A",6580,5640,135,135,1,1,1,2
2817,227,"A",5640,5640,110,125,2,1,1,1
2818,227,"A",6580,5640,110,125,1,1,1,1
2819,227,"B",4700,6580,110,135,1,1,2,1
2820,227,"B",4700,6580,125,110,1,1,1,1
2821,227,"A",5640,4700,110,125,2,1,1,1
2822,227,"A",6580,5640,125,135,2,1,2,2
2823,227,"A",5640,6580,110,110,2,1,1,1
2824,228,"B",5200,2600,150,130,0,0,1,0
2825,228,"A",2600,2600,130,115,0,1,0,1
2826,228,"B",5200,3900,150,130,0,1,1,1
2827,228,"B",3900,2600,115,115,0,1,1,1
2828,228,"B",3900,2600,150,115,1,1,0,1
2829,228,"B",5200,5200,150,115,0,1,1,0
2830,228,"B",5200,3900,115,150,1,1,0,0
2831,228,"B",3900,3900,130,150,1,1,1,0
2832,228,"B",5200,3900,115,115,1,0,0,1
2833,228,"A",2600,5200,150,130,1,1,1,1
2834,228,"B",5200,2600,115,150,1,1,0,1
2835,228,"A",2600,3900,150,130,1,1,1,1
2836,228,"A",3900,5200,130,115,1,1,1,0
2837,228,"B",3900,3900,115,150,0,1,1,0
2838,228,"A",2600,3900,150,115,1,0,1,1
2839,228,"B",5200,5200,130,150,1,0,1,1
2840,228,"B",3900,2600,150,150,1,1,0,1
2841,229,"B",4500,3825,155,135,0,0,0,0
2842,229,"B",4500,4500,135,155,0,0,1,0
2843,229,"B",3825,3150,120,135,0,0,1,1
2844,229,"B",4500,3150,155,135,0,0,0,1
2845,229,"B",3825,4500,155,120,0,0,1,1
2846,229,"A",3150,3825,155,135,0,0,1,0
2847,229,"B",4500,3825,155,155,0,0,0,1
2848,229,"A",3825,4500,135,120,0,0,0,1
2849,229,"A",3825,3825,135,120,0,0,0,1
2850,230,"B",3900,3450,148,133,0,0,1,1
2851,230,"A",3900,3900,118,133,1,0,1,2
2852,230,"A",3000,3000,133,148,1,0,1,1
2853,230,"A",3000,3900,118,118,0,1,2,1
2854,230,"B",3900,3450,118,148,1,1,1,2
2855,230,"A",3000,3900,118,148,0,0,2,1
2856,230,"A",3000,3450,133,133,1,0,1,1
2857,230,"B",3900,3900,148,118,0,1,1,1
2858,230,"A",3000,3450,118,133,0,0,2,1
2859,230,"B",3450,3000,118,133,0,1,1,1
2860,230,"B",3000,3000,148,118,0,0,1,2
2861,230,"A",3450,3000,118,148,0,0,1,1
2862,230,"B",3000,3000,133,118,1,0,1,2
2863,230,"A",3450,3000,133,148,0,0,1,1
2864,230,"B",3900,3900,148,133,0,0,1,2
2865,231,"A",2660,3800,115,145,1,1,1,1
2866,231,"B",3800,3800,130,115,0,1,1,0
2867,231,"A",3800,3230,130,145,0,1,1,1
2868,231,"A",2660,3800,145,130,0,0,0,1
2869,231,"B",3800,3230,115,130,1,1,0,0
2870,231,"B",2660,3800,130,115,1,1,1,0
2871,231,"A",3230,3230,130,115,1,0,0,1
2872,231,"A",2660,3230,145,115,0,0,0,1
2873,231,"A",3230,2660,115,130,0,1,1,1
2874,231,"B",3230,2660,115,115,0,1,1,1
2875,231,"B",3230,3800,115,115,0,1,1,0
2876,231,"A",2660,3800,145,115,0,1,0,0
2877,231,"A",3800,2660,115,115,1,1,0,1
2878,231,"B",3800,2660,130,130,0,1,1,1
2879,231,"B",3230,2660,130,145,1,0,0,0
2880,232,"B",4000,3200,110,110,1,1,1,0
2881,232,"B",3200,3600,125,110,0,0,1,1
2882,232,"B",4000,3600,140,125,0,1,0,0
2883,232,"B",3200,4000,140,140,1,0,1,0
2884,232,"B",3600,3200,110,110,0,1,1,0
2885,232,"A",3600,3600,110,125,0,1,1,0
2886,232,"B",4000,3200,125,140,1,1,1,1
2887,232,"B",3600,4000,140,125,1,1,1,1
2888,232,"A",4000,3200,110,140,1,1,1,1
2889,232,"A",3200,4000,125,110,0,1,1,1
2890,233,"A",1350,2025,95,110,0,0,1,1
2891,233,"A",1350,2025,95,95,0,0,1,0
2892,233,"B",2025,1350,110,125,0,0,1,1
2893,233,"A",2025,2700,125,95,0,0,1,1
2894,233,"A",2025,2700,125,125,0,0,1,0
2895,233,"B",2700,2700,110,125,0,0,1,0
2896,233,"B",2025,1350,95,110,0,0,0,0
2897,233,"B",2025,1350,95,125,0,0,0,1
2898,233,"A",2700,2700,125,95,0,0,0,1
2899,233,"A",1350,1350,110,95,0,0,0,1
2900,234,"B",4400,3300,85,85,1,0,1,1
2901,234,"B",4400,4400,95,105,1,0,1,0
2902,234,"B",4400,3300,105,105,0,1,0,1
2903,234,"B",4400,2200,85,95,1,0,1,1
2904,234,"B",3300,2200,85,85,0,1,1,0
2905,234,"B",3300,2200,85,95,0,0,1,1
2906,234,"A",2200,3300,105,95,1,1,1,0
2907,234,"B",3300,3300,95,85,1,0,0,1
2908,234,"B",4400,2200,85,105,1,1,1,1
2909,234,"B",4400,3300,85,95,1,1,1,0
2910,234,"B",4400,4400,105,85,0,1,0,1
2911,234,"A",2200,2200,95,85,0,1,1,0
2912,234,"B",3300,2200,85,105,0,1,1,1
2913,234,"B",4400,3300,85,105,1,1,1,1
2914,235,"B",3000,3000,75,65,2,1,1,1
2915,235,"B",3000,2550,65,75,1,1,1,0
2916,235,"B",2550,2100,75,55,1,1,0,1
2917,235,"A",2100,2550,75,75,0,1,1,0
2918,235,"A",3000,2550,55,75,0,1,0,0
2919,235,"A",3000,2550,55,55,0,2,0,1
2920,235,"A",3000,2550,55,65,0,0,0,1
2921,235,"A",2550,2550,65,75,0,1,1,0
2922,235,"A",2100,2550,75,65,0,0,1,1
2923,235,"A",2100,2100,55,75,1,0,1,1
2924,235,"A",2100,2550,65,65,2,0,0,1
2925,235,"A",2550,2550,55,65,2,0,1,1
2926,235,"B",2550,2100,55,65,2,2,1,0
2927,235,"A",2100,3000,75,55,0,0,1,0
2928,235,"B",2100,2100,75,65,0,2,1,0
2929,235,"A",2100,2100,55,65,1,2,1,0
